date,open,high,low,close,earn_rate,,,,,
 2020/12/16,884.62,896.66,865.82,879.99,-0.0052,,,,,
 2020/12/17,877.61,892.27,861.33,884.26,0.0076,,,,,
 2020/12/18,883.57,893.41,867.42,875.35,-0.0093,,,,,
 2020/12/21,875.14,895.98,862.37,887.41,0.014,,,,,
 2020/12/22,884.49,901.22,864.7,875.17,-0.0105,,,,,
 2020/12/23,875.82,883.79,855.61,871.82,-0.0046,,,,,
 2020/12/24,869.98,884.89,849.61,856.07,-0.016,,,,,
 2020/12/25,853.46,866.78,833.92,850.72,-0.0032,,,,,
 2020/12/28,848.65,855.19,820.42,835.86,-0.0151,,,,,
 2020/12/29,837.55,873.09,831.56,858.01,0.0244,,,,,
 2020/12/30,859.7,878.63,845.85,869.03,0.0109,,,,,
 2020/12/31,871.98,902.99,865.11,892.26,0.0233,,,,,
 2021/01/04,896.7,910.33,879.57,897.6,0.001,,,,,
 2021/01/05,891.32,912.44,876.46,896.74,0.0061,,,,,
 2021/01/06,896.37,902.66,867.12,883.44,-0.0144,,,,,
 2021/01/07,878.04,886.63,841.09,853.55,-0.0279,,,,,
 2021/01/08,855.56,895.9,841.34,881.92,0.0308,,,,,
 2021/01/11,883.58,901.12,860.39,875.85,-0.0087,,,,,
 2021/01/12,870.41,885.2,853.45,873.32,0.0033,,,,,
 2021/01/13,872.41,884.1,846,863.77,-0.0099,,,,,
 2021/01/14,860.19,890.37,844.05,864.96,0.0055,,,,,
 2021/01/15,862.07,881.37,843.39,864.03,0.0023,,,,,
 2021/01/18,870.62,900.57,855.06,884.81,0.0163,,,,,
 2021/01/19,883.06,901.4,867.4,881.21,-0.0021,,,,,
 2021/01/20,881.95,895.32,866.68,880.49,-0.0017,,,,,
 2021/01/21,883.47,908.03,868.69,891.23,0.0088,,,,,
 2021/01/22,892.55,905.09,868.7,884.1,-0.0095,,,,,
 2021/01/25,873.67,893.14,854.56,868.19,-0.0063,,,,,
 2021/01/26,862.77,885.4,853.14,869.22,0.0075,,,,,
 2021/01/27,869.18,907.47,854.49,891.77,0.026,,,,,
 2021/01/28,886.43,914.19,864.78,878.56,-0.0089,,,,,
 2021/01/29,883.83,901.38,851.79,869.07,-0.0167,,,,,
 2021/02/01,866.64,899.32,855.83,878.19,0.0133,,,,,
 2021/02/02,876.88,888.87,848.2,869.16,-0.0088,,,,,
 2021/02/03,867.31,880.86,836.62,851.63,-0.0181,,,,,
 2021/02/04,848.51,858.96,814.32,830.99,-0.0206,,,,,
 2021/02/05,829.82,849.16,807.65,818.3,-0.0139,,,,,
 2021/02/08,820.56,847.88,805.15,830.42,0.012,,,,,
 2021/02/09,833.22,854.92,822.65,844.99,0.0141,,,,,
 2021/02/10,845.95,866.61,829.58,852.53,0.0078,,,,,
 2021/02/18,868.28,896.67,854.76,873.74,0.0063,,,,,
 2021/02/19,874.77,898.07,856.02,888.52,0.0157,,,,,
 2021/02/22,890.85,909.83,858.49,872,-0.0212,,,,,
 2021/02/23,867.26,883.05,848.51,860.3,-0.008,,,,,
 2021/02/24,860.49,887.17,850.12,867.28,0.0079,,,,,
 2021/02/25,872.12,883.26,842.34,855.79,-0.0187,,,,,
 2021/02/26,842.84,871.8,833.48,849.17,0.0075,,,,,
 2021/03/01,856.52,876.85,844.2,866.44,0.0116,,,,,
 2021/03/02,868.99,889.34,851.86,871.93,0.0034,,,,,
 2021/03/03,868.43,888.11,859.3,876.81,0.0096,,,,,
 2021/03/04,871.85,884.45,855.19,866.89,-0.0057,,,,,
 2021/03/05,860.01,882.3,847.37,867.78,0.009,,,,,
 2021/03/08,876.92,892.25,849.74,855.07,-0.0249,,,,,
 2021/03/09,856.7,874.5,826.71,844.79,-0.0139,,,,,
 2021/03/10,849.6,856.33,819.03,827.45,-0.0261,,,,,
 2021/03/11,825.88,846.49,818.36,835.01,0.0111,,,,,
 2021/03/12,834.19,846.15,814.64,824.52,-0.0116,,,,,
 2021/03/15,810.57,826.98,797.61,813.9,0.0041,,,,,
 2021/03/16,807.46,822.81,796.34,813.48,0.0075,,,,,
 2021/03/17,811.89,824.05,797.07,811.88,0,,,,,
 2021/03/18,813.06,830.03,800.38,819.18,0.0075,,,,,
 2021/03/19,813.31,823.72,791.37,799.97,-0.0164,,,,,
 2021/03/22,801.42,827.87,796.86,817.7,0.0203,,,,,
 2021/03/23,815.88,828.09,798.2,814.91,-0.0012,,,,,
 2021/03/24,807.8,819.29,794.56,807.56,-0.0003,,,,,
 2021/03/25,802.68,827.48,794.27,811.15,0.0106,,,,,
 2021/03/26,810.17,823.56,799.9,814.28,0.0051,,,,,
 2021/03/29,813.31,827.74,801.5,812.92,-0.0005,,,,,
 2021/03/30,812.72,826.44,799.83,810.02,-0.0033,,,,,
 2021/03/31,811.53,824.5,799.75,809.98,-0.0019,,,,,
 2021/04/01,810.74,819.47,798.71,812.74,0.0025,,,,,
 2021/04/02,813.86,823.4,802.97,811.77,-0.0026,,,,,
 2021/04/06,812.64,826.88,804.49,817.38,0.0058,,,,,
 2021/04/07,815.53,824.07,803.42,814.82,-0.0009,,,,,
 2021/04/08,816.53,836.18,807.92,822.76,0.0076,,,,,
 2021/04/09,820.3,833.34,810.89,825.92,0.0069,,,,,
 2021/04/12,828.36,836.4,806.6,812.49,-0.0192,,,,,
 2021/04/13,810.5,824.97,786.8,793.19,-0.0214,,,,,
 2021/04/14,793.18,816.06,789.56,808.08,0.0188,,,,,
 2021/04/15,805.71,813.45,790.62,799.92,-0.0072,,,,,
 2021/04/16,799.54,816.05,789.08,805.46,0.0074,,,,,
 2021/04/19,807.04,828.37,800.98,821.08,0.0174,,,,,
 2021/04/20,819.41,841.61,809.89,826.84,0.0091,,,,,
 2021/04/21,819.06,833.5,808.25,824.41,0.0065,,,,,
 2021/04/22,825.33,835.51,815.39,826.46,0.0014,,,,,
 2021/04/23,825.05,835.26,806.52,817.89,-0.0087,,,,,
 2021/04/26,815.25,836.31,802.99,815.41,0.0002,,,,,
 2021/04/27,815.31,825.82,795.21,806.6,-0.0107,,,,,
 2021/04/28,803.49,818.67,791.09,806.95,0.0043,,,,,
 2021/04/29,806.77,820.32,794.17,807.91,0.0014,,,,,
 2021/04/30,805.29,816.46,787.2,799.04,-0.0078,,,,,
 2021/05/06,795.83,806.92,777.13,787.28,-0.0107,,,,,
 2021/05/07,788.32,803.29,771.88,783.57,-0.006,,,,,
 2021/05/10,784.9,799.23,772.97,785.89,0.0013,,,,,
 2021/05/11,782.71,799.41,767.69,786.97,0.0054,,,,,
 2021/05/12,782.34,809.99,772.11,800.95,0.0238,,,,,
 2021/05/13,793.09,815.82,787.18,797.48,0.0055,,,,,
 2021/05/14,801.59,819.29,792.21,810.64,0.0113,,,,,
 2021/05/17,809.25,829.88,794.59,814.62,0.0066,,,,,
 2021/05/18,813.99,835.5,805.64,825.49,0.0141,,,,,
 2021/05/19,823.1,832.56,809.21,817.44,-0.0069,,,,,
 2021/05/20,817.49,834.14,801.41,818.73,0.0015,,,,,
 2021/05/21,818.61,833.5,803.88,814.74,-0.0047,,,,,
 2021/05/24,812.24,832.75,803.57,824.57,0.0152,,,,,
 2021/05/25,822.19,842.05,814.26,834.45,0.0149,,,,,
 2021/05/26,837.15,857.66,822.42,834.2,-0.0035,,,,,
 2021/05/27,832.17,851.13,823.72,839.74,0.0091,,,,,
 2021/05/28,840.62,852.33,819.84,829.46,-0.0133,,,,,
 2021/05/31,827.71,846.65,817.58,836.66,0.0108,,,,,
 2021/06/01,834.82,857.03,823.76,844.44,0.0115,,,,,
 2021/06/02,844.12,855.02,820.64,827.38,-0.0198,,,,,
 2021/06/03,830.21,848.2,820.2,828.9,-0.0016,,,,,
 2021/06/04,828.06,839.07,817,825.57,-0.003,,,,,
 2021/06/07,826.51,848.57,816.41,840.86,0.0174,,,,,
 2021/06/08,842.91,862.65,826.31,846.56,0.0043,,,,,
 2021/06/09,843.07,853.79,826.37,835.47,-0.009,,,,,
 2021/06/10,836.35,875.39,827.6,864.27,0.0334,,,,,
 2021/06/11,872.02,891.72,849.12,861.81,-0.0117,,,,,
 2021/06/15,863.65,885.45,835.63,851.5,-0.0141,,,,,
 2021/06/16,849.02,865.64,825.62,835.42,-0.016,,,,,
 2021/06/17,834.42,852.98,821.1,838.22,0.0046,,,,,
 2021/06/18,837.3,857.09,823.46,839.31,0.0024,,,,,
 2021/06/21,834.73,861.31,826.4,850.98,0.0195,,,,,
 2021/06/22,851.67,860.84,829.84,835.79,-0.0186,,,,,
 2021/06/23,836.53,854.9,823.68,843.49,0.0083,,,,,
 2021/06/24,841.37,848.27,821.34,827.45,-0.0165,,,,,
 2021/06/25,826.61,838.28,813.26,825.62,-0.0012,,,,,
 2021/06/28,822.29,856.12,808.11,840.88,0.0226,,,,,
 2021/06/29,842.95,856.48,822.51,831.78,-0.0133,,,,,
 2021/06/30,834.86,855.11,820.66,840.75,0.0071,,,,,
 2021/07/01,841.53,861.25,823.89,836.64,-0.0058,,,,,
 2021/07/02,834.82,850.88,817.64,826.24,-0.0103,,,,,
 2021/07/05,828.36,845.97,809.42,824.35,-0.0048,,,,,
 2021/07/06,827.25,842.16,809.11,827.73,0.0006,,,,,
 2021/07/07,819.69,836.4,809.84,827.47,0.0095,,,,,
 2021/07/08,831.58,845.89,814.79,825.72,-0.007,,,,,
 2021/07/09,816.73,832.87,799.31,820.54,0.0047,,,,,
 2021/07/12,822.67,852.05,812.69,839.67,0.0207,,,,,
 2021/07/13,838.32,859.55,823.83,835.84,-0.003,,,,,
 2021/07/14,837.67,845.83,817.39,823.78,-0.0166,,,,,
 2021/07/15,824.11,833.88,805.12,818.09,-0.0073,,,,,
 2021/07/16,817.56,836.84,806.55,819.62,0.0025,,,,,
 2021/07/19,818.27,830.87,801.82,821.53,0.004,,,,,
 2021/07/20,814.65,823.65,801.95,814.4,-0.0003,,,,,
 2021/07/21,814.91,829.43,803.63,813.5,-0.0017,,,,,
 2021/07/22,812.82,824.47,800.43,813.09,0.0003,,,,,
 2021/07/23,812.36,819.17,775.61,791.42,-0.0258,,,,,
 2021/07/26,785.02,789.92,742.01,753.16,-0.0406,,,,,
 2021/07/27,753.53,770.96,733.89,742.63,-0.0145,,,,,
 2021/07/28,741.85,753.35,713.23,728.83,-0.0176,,,,,
 2021/07/29,738.26,749.97,727.86,742.58,0.0059,,,,,
 2021/07/30,739.03,760.28,729.64,748.83,0.0133,,,,,
 2021/08/02,745.44,768.2,731.87,757,0.0155,,,,,
 2021/08/03,755.03,776.22,737.92,751.87,-0.0042,,,,,
 2021/08/04,748.11,760.06,736.61,750.17,0.0028,,,,,
 2021/08/05,746.68,753.78,728.6,735.41,-0.0151,,,,,
 2021/08/06,735.74,744.35,715.5,725.52,-0.0139,,,,,
 2021/08/09,722.87,744.34,717.54,737.52,0.0203,,,,,
 2021/08/10,736.43,747.21,725.68,738.73,0.0031,,,,,
 2021/08/11,739.76,750.29,729.54,736.62,-0.0042,,,,,
 2021/08/12,737.26,754.32,730.01,739.39,0.0029,,,,,
 2021/08/13,737.86,746.17,720.37,731.08,-0.0092,,,,,
 2021/08/16,728.42,742.09,716.66,729.27,0.0012,,,,,
 2021/08/17,727.66,743.91,712.37,719.87,-0.0107,,,,,
 2021/08/18,717.87,730.38,705.75,722.05,0.0058,,,,,
 2021/08/19,717.91,737.58,712.31,726.98,0.0126,,,,,
 2021/08/20,725.06,736.17,708.9,722.46,-0.0036,,,,,
 2021/08/23,722.66,744.54,718.55,736.93,0.0197,,,,,
 2021/08/24,735.61,744.99,721.67,730.43,-0.007,,,,,
 2021/08/25,731.79,748.64,723.75,736.14,0.0059,,,,,
 2021/08/26,736.3,744.76,717.36,727.5,-0.012,,,,,
 2021/08/27,724.32,737.13,713.85,724.44,0.0002,,,,,
 2021/08/30,728.16,747.77,712.96,727,-0.0016,,,,,
 2021/08/31,724.32,740.07,705.42,725.75,0.002,,,,,
 2021/09/01,725.26,748.27,711.82,736.73,0.0158,,,,,
 2021/09/02,733.37,746.16,717.44,734.36,0.0013,,,,,
 2021/09/03,736.86,759.58,728.38,745.74,0.0121,,,,,
 2021/09/06,746.72,768.63,736.54,757.52,0.0145,,,,,
 2021/09/07,756.27,776.03,748.34,765.57,0.0123,,,,,
 2021/09/08,769.66,810.21,762.7,800.54,0.0401,,,,,
 2021/09/09,791.97,808.79,776.12,790.92,-0.0013,,,,,
 2021/09/10,788.9,807.65,773.26,787.7,-0.0015,,,,,
 2021/09/13,778.09,810.8,765.19,792.76,0.0189,,,,,
 2021/09/14,791.26,812.4,772.46,781.6,-0.0122,,,,,
 2021/09/15,780.18,799.25,767.19,781.29,0.0014,,,,,
 2021/09/16,782.53,798.85,763.63,775.11,-0.0095,,,,,
 2021/09/17,772,785.64,747.8,768.21,-0.0049,,,,,
 2021/09/22,758.85,773.06,745.56,756.65,-0.0029,,,,,
 2021/09/23,761.66,781.4,753.92,768.42,0.0089,,,,,
 2021/09/24,766.47,784.91,754.17,764.13,-0.0031,,,,,
 2021/09/27,768.62,782.33,738,745.33,-0.0303,,,,,
 2021/09/28,742.55,759.26,730.81,745.95,0.0046,,,,,
 2021/09/29,741.02,748.32,716.76,722.01,-0.0257,,,,,
 2021/09/30,725.64,748.12,721.01,738.41,0.0176,,,,,
 2021/10/08,750.54,769.83,738.41,758.3,0.0103,,,,,
 2021/10/11,761.04,777.8,746.81,765.18,0.0054,,,,,
 2021/10/12,762.64,770.82,739.1,746.9,-0.0206,,,,,
 2021/10/13,750.22,765.6,738.99,755.7,0.0073,,,,,
 2021/10/14,755.16,771.47,745.07,760.81,0.0075,,,,,
 2021/10/15,758.37,770.69,746.47,753.54,-0.0064,,,,,
 2021/10/18,751.41,758.27,721.96,735.52,-0.0211,,,,,
 2021/10/19,734.67,748.81,723.62,740.59,0.0081,,,,,
 2021/10/20,740.79,751.11,724.95,732.34,-0.0114,,,,,
 2021/10/21,732.65,744.78,720.15,729.07,-0.0049,,,,,
 2021/10/22,729.39,745.7,721.87,731.33,0.0027,,,,,
 2021/10/25,727.99,738.37,714.77,730.72,0.0038,,,,,
 2021/10/26,729.21,742.46,718.22,727.13,-0.0029,,,,,
 2021/10/27,727.18,732.81,705.91,713.88,-0.0183,,,,,
 2021/10/28,713.66,731.08,701.74,718.55,0.0069,,,,,
 2021/10/29,718.25,749.12,711.22,740.61,0.0311,,,,,
 2021/11/01,741.06,763.44,731.27,752.72,0.0157,,,,,
 2021/11/02,750.06,761.22,731.25,740.38,-0.0129,,,,,
 2021/11/03,739.06,764.75,735.83,750.09,0.0149,,,,,
 2021/11/04,751.64,771.94,743.18,761.97,0.0137,,,,,
 2021/11/05,761.6,797.78,752.44,773.01,0.015,,,,,
 2021/11/08,779.07,795.38,764.09,778.66,-0.0005,,,,,
 2021/11/09,775.88,793.37,762.95,778.85,0.0038,,,,,
 2021/11/10,779.64,798.96,769.97,785.57,0.0076,,,,,
 2021/11/11,782.39,813.23,771.35,802.52,0.0257,,,,,
 2021/11/12,798.31,820.49,787.44,809.74,0.0143,,,,,
 2021/11/15,812.75,844.4,800,826.94,0.0175,,,,,
 2021/11/16,823.11,850,811.51,825.06,0.0024,,,,,
 2021/11/17,823.26,847.49,814.22,831.41,0.0099,,,,,
 2021/11/18,830.54,840.18,798.21,809.24,-0.0256,,,,,
 2021/11/19,811.44,837.23,802.12,820.95,0.0117,,,,,
 2021/11/22,821.44,839.63,807.3,824.69,0.004,,,,,
 2021/11/23,822.65,837.1,800.06,817.99,-0.0057,,,,,
 2021/11/24,816.59,837.77,802.99,823.31,0.0082,,,,,
 2021/11/25,823.11,835.93,803.73,810.09,-0.0158,,,,,
 2021/11/26,804.56,816.56,789.09,799.69,-0.0061,,,,,
 2021/11/29,787.5,808.42,776.16,795.06,0.0096,,,,,
 2021/11/30,801.83,816.31,786.1,797.79,-0.005,,,,,
 2021/12/01,797.65,818.66,787.45,808.01,0.013,,,,,
 2021/12/02,806.77,818.17,787.34,792.96,-0.0171,,,,,
 2021/12/03,796.04,812.13,785.32,800.46,0.0056,,,,,
 2021/12/06,797.39,810.7,779.85,784.53,-0.0161,,,,,
 2021/12/07,789.75,802.73,771.07,785.8,-0.005,,,,,
 2021/12/08,785.81,808.26,777.97,799.6,0.0175,,,,,
 2021/12/09,797.84,816.29,791.7,803.76,0.0074,,,,,
 2021/12/10,800.11,820.3,793.06,809.53,0.0118,,,,,
 2021/12/13,812.03,848.41,804.71,833.84,0.0269,,,,,
 2021/12/14,834.62,859.51,822.5,839.56,0.0059,,,,,
 2021/12/15,835.23,858.39,821.44,835.48,0.0003,,,,,
 2021/12/16,837.6,868.71,830.38,853.16,0.0186,,,,,
 2021/12/17,853.17,878.67,832.61,850.96,-0.0026,,,,,
 2021/12/20,846.5,866.45,822.14,826.62,-0.0235,,,,,
 2021/12/21,827.39,859.46,818.03,843.84,0.0199,,,,,
 2021/12/22,846.14,883.81,838.17,864.62,0.0218,,,,,
 2021/12/23,865.68,883.96,842.39,857.4,-0.0096,,,,,
 2021/12/24,860.71,876.72,838.67,849.81,-0.0127,,,,,
 2021/12/27,850.01,861.73,820.06,833.22,-0.0198,,,,,
 2021/12/28,835.44,857.33,824.02,837.51,0.0025,,,,,
 2021/12/29,835.01,845.5,813.51,824.19,-0.013,,,,,
 2021/12/30,823.47,870.27,819.32,854.67,0.0379,,,,,
 2021/12/31,855.24,880.3,840.28,858.1,0.0033,,,,,
 2022/01/04,867.57,914.03,851.87,896.25,0.0331,,,,,
 2022/01/05,894.48,923.57,873.54,898.26,0.0042,,,,,
 2022/01/06,892.63,911.25,867.64,891.98,-0.0007,,,,,
 2022/01/07,892.9,918.38,863.45,870.93,-0.0246,,,,,
 2022/01/10,864.66,889.03,845.15,875.4,0.0124,,,,,
 2022/01/11,874.43,884.92,844.44,851.2,-0.0266,,,,,
 2022/01/12,855.03,879.32,843.05,865.16,0.0118,,,,,
 2022/01/13,868.94,887.32,851.7,864.24,-0.0054,,,,,
 2022/01/14,858.96,894.51,847.59,875.56,0.0193,,,,,
 2022/01/17,882.53,921.72,876.2,910.68,0.0319,,,,,
 2022/01/18,919.89,940.1,888.37,903.78,-0.0175,,,,,
 2022/01/19,905.69,939.96,891.79,914.22,0.0094,,,,,
 2022/01/20,910.48,929.37,877.77,897.58,-0.0142,,,,,
 2022/01/21,892.5,918.75,870.01,882.25,-0.0115,,,,,
 2022/01/24,872.4,901.81,861.17,884.72,0.0141,,,,,
 2022/01/25,878.44,886.67,833.74,837.11,-0.047,,,,,
 2022/01/26,842.27,859.11,818.14,833.77,-0.0101,,,,,
 2022/01/27,830.07,835.73,790.34,794.41,-0.043,,,,,
 2022/01/28,798.91,818.29,781.34,794.51,-0.0055,,,,,
 2022/02/07,805.74,813.38,780.33,796.1,-0.012,,,,,
 2022/02/08,794.84,818.56,776.44,806.43,0.0146,,,,,
 2022/02/09,805.76,833.03,794.48,825.1,0.024,,,,,
 2022/02/10,822.52,839.49,809.53,826.14,0.0044,,,,,
 2022/02/11,823.6,840.69,804.3,811.12,-0.0152,,,,,
 2022/02/14,805.31,828.34,790.37,807.73,0.003,,,,,
 2022/02/15,805.14,827.64,794.96,813.49,0.0104,,,,,
 2022/02/16,819.53,834.04,807.62,818.46,-0.0013,,,,,
 2022/02/17,813.15,824.45,798.4,805.93,-0.0089,,,,,
 2022/02/18,800.8,824.83,796.17,817.71,0.0211,,,,,
 2022/02/21,818.68,845.47,803.93,826.42,0.0095,,,,,
 2022/02/22,817.14,826.71,789.45,801.96,-0.0186,,,,,
 2022/02/23,804.12,825.15,795.61,815.57,0.0142,,,,,
 2022/02/24,810.2,821.24,765.7,779.99,-0.0373,,,,,
 2022/02/25,789.56,801.79,779.2,785.93,-0.0046,,,,,
 2022/02/28,786.04,796.02,766.92,786.57,0.0007,,,,,
 2022/03/01,785.7,797.56,778.47,788.9,0.0041,,,,,
 2022/03/02,782.88,797.24,773.83,785.83,0.0038,,,,,
 2022/03/03,787.86,798.6,771.69,781.27,-0.0084,,,,,
 2022/03/04,772.56,785.61,748.28,760.8,-0.0152,,,,,
 2022/03/07,753.28,758.06,722.28,730.05,-0.0308,,,,,
 2022/03/08,729.25,739.6,701.8,709.21,-0.0275,,,,,
 2022/03/09,711.12,725.63,669.77,707.35,-0.0053,,,,,
 2022/03/10,721.61,729.8,704.99,710.23,-0.0158,,,,,
 2022/03/11,698.01,727.03,686.11,720.15,0.0317,,,,,
 2022/03/14,713.49,727.45,698.36,702.43,-0.0155,,,,,
 2022/03/15,698.14,709.04,664.41,668.25,-0.0428,,,,,
 2022/03/16,680.61,706.82,658.29,702.42,0.032,,,,,
 2022/03/17,715.26,738.63,708.21,721.51,0.0087,,,,,
 2022/03/18,715.76,739.11,709.44,731.27,0.0217,,,,,
 2022/03/21,734.59,750.79,722.26,736.11,0.0021,,,,,
 2022/03/22,733.29,750.4,721.41,737.54,0.0058,,,,,
 2022/03/23,737.96,751.78,727.36,739.52,0.0021,,,,,
 2022/03/24,734.01,739.66,716.76,721.7,-0.0168,,,,,
 2022/03/25,723.76,737.67,711.47,717.46,-0.0087,,,,,
 2022/03/28,713.21,736.22,703.72,726.63,0.0188,,,,,
 2022/03/29,727.72,736.36,710.74,717.5,-0.014,,,,,
 2022/03/30,722.62,740.93,713.58,731.91,0.0129,,,,,
 2022/03/31,728.94,742.64,720.06,729.7,0.001,,,,,
 2022/04/01,724.99,753.02,715.3,743.18,0.0251,,,,,
 2022/04/06,741.94,760.24,733.48,746.69,0.0064,,,,,
 2022/04/07,741.6,752.63,718.24,721.85,-0.0266,,,,,
 2022/04/08,722.22,734.27,697.16,711.02,-0.0155,,,,,
 2022/04/11,706.94,716.68,674.06,685.63,-0.0301,,,,,
 2022/04/12,698.26,717.89,672.79,700.04,0.0025,,,,,
 2022/04/13,689.89,697.15,667.73,670.35,-0.0283,,,,,
 2022/04/14,674.12,694.99,666.86,684.05,0.0147,,,,,
 2022/04/15,678.13,687.85,660.11,668.22,-0.0146,,,,,
 2022/04/18,663.26,679.46,648.72,671.04,0.0117,,,,,
 2022/04/19,669.11,685.92,662.84,676.37,0.0109,,,,,
 2022/04/20,678.38,691.13,663.93,669.32,-0.0134,,,,,
 2022/04/21,666.45,677.03,643.04,647.23,-0.0288,,,,,
 2022/04/22,641.95,652.14,626.34,636.92,-0.0078,,,,,
 2022/04/25,621.74,627.65,586.69,590.03,-0.051,,,,,
 2022/04/26,593.55,607.5,570.74,579.19,-0.0242,,,,,
 2022/04/27,569.22,602.28,557.72,599.13,0.0525,,,,,
 2022/04/28,594.74,604.98,577.73,588.99,-0.0097,,,,,
 2022/04/29,597.82,633.8,591.89,628.95,0.0521,,,,,
 2022/05/05,625.77,641.64,617.05,631.81,0.0097,,,,,
 2022/05/06,616.19,639.34,605.74,625.31,0.0148,,,,,
 2022/05/09,623.75,639.81,615.25,624.64,0.0014,,,,,
 2022/05/10,616.16,636.62,607.65,632.41,0.0264,,,,,
 2022/05/11,635.11,657.88,628.49,638.34,0.0051,,,,,
 2022/05/12,634.81,649.88,628.91,643.33,0.0134,,,,,
 2022/05/13,646.03,653.92,634.22,644.13,-0.0029,,,,,
 2022/05/16,647.19,657.95,638.62,646.98,-0.0003,,,,,
 2022/05/17,646.07,658,630.63,647.34,0.002,,,,,
 2022/05/18,650.5,663.49,637.88,643.24,-0.0112,,,,,
 2022/05/19,631.44,648.49,627.36,643.54,0.0192,,,,,
 2022/05/20,646.61,655.4,638.2,648.93,0.0036,,,,,
 2022/05/23,654.99,667.31,648.37,658.24,0.005,,,,,
 2022/05/24,656.94,665.71,629.02,630.81,-0.0398,,,,,
 2022/05/25,630.25,651.88,624.98,645.03,0.0235,,,,,
 2022/05/26,645.78,655.77,634.02,649.53,0.0058,,,,,
 2022/05/27,650.97,660.37,638.53,645.21,-0.0088,,,,,
 2022/05/30,648.54,657.96,638.66,651.54,0.0046,,,,,
 2022/05/31,651.18,668.71,642.1,663.03,0.0182,,,,,
 2022/06/01,662.32,681.35,654.25,666.7,0.0066,,,,,
 2022/06/02,664.15,675.09,653.03,668.99,0.0073,,,,,
 2022/06/06,669.74,686.05,665.87,680.01,0.0153,,,,,
 2022/06/07,680.08,690.28,667.32,678.58,-0.0022,,,,,
 2022/06/08,681.94,692.02,663.58,678.72,-0.0047,,,,,
 2022/06/09,676.82,685.91,660.48,666.62,-0.0151,,,,,
 2022/06/10,662.79,682.92,659.96,678.59,0.0238,,,,,
 2022/06/13,673.38,687.41,664.23,679.13,0.0085,,,,,
 2022/06/14,671.21,686.84,651.69,682.05,0.0161,,,,,
 2022/06/15,680.64,698.97,672.87,680.67,0,,,,,
 2022/06/16,681.61,706.87,676.92,695.05,0.0197,,,,,
 2022/06/17,692.36,700.93,677.14,690.99,-0.002,,,,,
 2022/06/20,690.24,703.96,682.81,694.72,0.0065,,,,,
 2022/06/21,694.35,708.06,683.06,697.49,0.0045,,,,,
 2022/06/22,701.02,710.25,680.91,684.27,-0.0239,,,,,
 2022/06/23,686.13,707.19,675.55,701.6,0.0225,,,,,
 2022/06/24,703.7,716.86,689.84,704.41,0.001,,,,,
 2022/06/27,707.93,722.46,699.58,708.02,0.0001,,,,,
 2022/06/28,706.64,724,696.17,718.91,0.0174,,,,,
