date,open,high,low,close,earn_rate,,,,,
 2022/06/29,717.79,730.6,702.12,707.21,-0.0147,,,,,
 2022/06/30,712.19,732.22,703.93,715.11,0.0041,,,,,
 2022/07/01,714.8,724.53,698.2,708.83,-0.0084,,,,,
 2022/07/04,707.15,717.31,695.9,709.46,0.0033,,,,,
 2022/07/05,709.7,718.06,688.79,698.85,-0.0153,,,,,
 2022/07/06,696.05,706.24,680.37,689.83,-0.0089,,,,,
 2022/07/07,690.73,700.78,682.28,691.08,0.0005,,,,,
 2022/07/08,694.61,708.99,680.18,688.88,-0.0082,,,,,
 2022/07/11,685.99,693.88,670.94,680.62,-0.0078,,,,,
 2022/07/12,682.23,692.67,669.95,676.19,-0.0089,,,,,
 2022/07/13,678.06,690.12,669.73,680.6,0.0037,,,,,
 2022/07/14,677.93,691.06,670.07,681.35,0.005,,,,,
 2022/07/15,679.98,693.22,665.01,672.41,-0.0111,,,,,
 2022/07/18,673.6,696.32,667.42,688.68,0.0224,,,,,
 2022/07/19,691.9,710.9,682.91,701.57,0.014,,,,,
 2022/07/20,703.68,715.48,693.88,704.45,0.0011,,,,,
 2022/07/21,703.43,724.79,698.73,709.74,0.009,,,,,
 2022/07/22,709.84,720.31,694.53,704.15,-0.008,,,,,
 2022/07/25,704.89,711.37,688.54,694.15,-0.0152,,,,,
 2022/07/26,696.99,712.47,689.84,704.95,0.0114,,,,,
 2022/07/27,702.53,713.78,694.39,702.05,-0.0007,,,,,
 2022/07/28,704.85,713.63,696.22,699.91,-0.007,,,,,
 2022/07/29,700.4,714.63,685.96,697.84,-0.0037,,,,,
 2022/08/01,698.06,713.38,690.08,705.82,0.0111,,,,,
 2022/08/02,699.86,703.65,668.34,679.26,-0.0294,,,,,
 2022/08/03,681.72,699.28,669.96,675.97,-0.0084,,,,,
 2022/08/04,678.13,688.49,666.04,679.6,0.0022,,,,,
 2022/08/05,681.4,701.8,675.81,695.25,0.0203,,,,,
 2022/08/08,692.12,706.45,683.75,699.61,0.0108,,,,,
 2022/08/09,699.33,710.26,688.56,698.35,-0.0014,,,,,
 2022/08/10,697.84,704.7,682.49,688.8,-0.013,,,,,
 2022/08/11,691.18,709.14,684.65,700.77,0.0139,,,,,
 2022/08/12,702.59,714.35,693.22,702.69,0.0001,,,,,
 2022/08/15,706.75,714.06,696.03,704.53,-0.0031,,,,,
 2022/08/16,704.25,713.78,694.23,703.56,-0.001,,,,,
 2022/08/17,705.37,721.28,695.21,713.91,0.0121,,,,,
 2022/08/18,712.27,720.42,698.12,708.36,-0.0055,,,,,
 2022/08/19,709.34,726.47,694.8,701.53,-0.011,,,,,
 2022/08/22,699.34,720.82,688.97,713.72,0.0206,,,,,
 2022/08/23,710.89,720.25,701.15,709.9,-0.0014,,,,,
 2022/08/24,712.64,720.49,689.03,692.6,-0.0281,,,,,
 2022/08/25,694.85,702.74,673.33,687.84,-0.0101,,,,,
 2022/08/26,690.24,704.84,680.91,688.98,-0.0018,,,,,
 2022/08/29,681.26,696.56,673.31,689.77,0.0125,,,,,
 2022/08/30,689.34,707.22,682.08,696.49,0.0104,,,,,
 2022/08/31,698.03,711.73,683.19,689.78,-0.0118,,,,,
 2022/09/01,686.18,695.95,670.91,679.71,-0.0094,,,,,
 2022/09/02,679.44,697.25,670.58,689.68,0.0151,,,,,
 2022/09/05,688.86,696.12,672.29,681.4,-0.0108,,,,,
 2022/09/06,682.93,695.25,675.1,689.24,0.0092,,,,,
 2022/09/07,686.67,694.72,674.94,681.93,-0.0069,,,,,
 2022/09/08,683.07,692.85,667.46,674.66,-0.0123,,,,,
 2022/09/09,675.16,684.4,664.21,678.5,0.0049,,,,,
 2022/09/13,679.14,690.08,673.1,680.36,0.0018,,,,,
 2022/09/14,671.6,681.45,664.82,674.76,0.0047,,,,,
 2022/09/15,676.53,685.63,655.29,664.89,-0.0172,,,,,
 2022/09/16,663.13,676.37,651.06,654.06,-0.0137,,,,,
 2022/09/19,651.95,661.49,635.96,646.69,-0.0081,,,,,
 2022/09/20,650.09,660.52,642.52,649.42,-0.001,,,,,
 2022/09/21,646.29,659.09,632.71,653.2,0.0107,,,,,
 2022/09/22,649.22,660.03,639.89,645.45,-0.0058,,,,,
 2022/09/23,645.62,652.76,626.1,633.17,-0.0193,,,,,
 2022/09/26,629.25,643.83,617.11,628.46,-0.0013,,,,,
 2022/09/27,629.23,648.56,622.95,643.99,0.0235,,,,,
 2022/09/28,641.83,646.61,623.58,626.12,-0.0245,,,,,
 2022/09/29,632.08,640.19,612.5,617.34,-0.0233,,,,,
 2022/09/30,616.58,625.53,604.56,609.84,-0.0109,,,,,
 2022/10/10,611.05,616.25,587.48,591.93,-0.0313,,,,,
 2022/10/11,591,600.34,577.58,589.4,-0.0027,,,,,
 2022/10/12,588.1,604.61,576.12,602.81,0.025,,,,,
 2022/10/13,600.18,619.91,593.53,607.4,0.012,,,,,
 2022/10/14,610.64,625.36,606.06,618.65,0.0131,,,,,
 2022/10/17,616.57,633.75,611.69,627.3,0.0174,,,,,
 2022/10/18,630.17,637.43,618.96,626.15,-0.0064,,,,,
 2022/10/19,623.62,631.61,614.68,619.55,-0.0065,,,,,
 2022/10/20,617.01,634.79,610.47,622.21,0.0084,,,,,
 2022/10/21,622.35,628.3,610.64,616.87,-0.0088,,,,,
 2022/10/24,618,632.2,601.82,608.63,-0.0152,,,,,
 2022/10/25,608.12,616.65,591.21,602.68,-0.0089,,,,,
 2022/10/26,605,628.66,601.18,620.86,0.0262,,,,,
 2022/10/27,623.02,637.18,615.31,625.86,0.0046,,,,,
 2022/10/28,625.75,631.96,600.15,604.71,-0.0336,,,,,
 2022/10/31,605.7,629.97,601.58,620.84,0.025,,,,,
 2022/11/01,623.69,643.62,615.04,639.29,0.025,,,,,
 2022/11/02,647.56,675.22,640.33,658.19,0.0164,,,,,
 2022/11/03,651.72,669.13,640.33,652.06,0.0005,,,,,
 2022/11/04,650.17,678.08,645.6,670.19,0.0308,,,,,
 2022/11/07,664.54,687.77,659.75,678.25,0.0206,,,,,
 2022/11/08,676.94,686.7,664.7,676.3,-0.0009,,,,,
 2022/11/09,674.95,686.14,665.24,671.87,-0.0046,,,,,
 2022/11/10,667.7,692.45,662.5,684.67,0.0254,,,,,
 2022/11/11,702.67,710.89,677.33,686.53,-0.023,,,,,
 2022/11/14,688.01,699.95,674.61,686.72,-0.0019,,,,,
 2022/11/15,685.1,704.95,679.87,695.4,0.015,,,,,
 2022/11/16,699.24,723.05,689.84,705.73,0.0093,,,,,
 2022/11/17,714.67,734.42,698.49,724.84,0.0142,,,,,
 2022/11/18,722.84,747.89,709.3,713.39,-0.0131,,,,,
 2022/11/21,707.38,721.46,691.79,704.04,-0.0047,,,,,
 2022/11/22,701.34,715.87,687.54,695.76,-0.008,,,,,
 2022/11/23,694,701.64,673.7,686.33,-0.0111,,,,,
 2022/11/24,686.64,693.81,673.72,679.02,-0.0111,,,,,
 2022/11/25,679.32,690.87,668.73,678.51,-0.0012,,,,,
 2022/11/28,667.2,685.94,659.33,675.49,0.0124,,,,,
 2022/11/29,676.99,699.14,671.72,691.91,0.022,,,,,
 2022/11/30,690.65,703.82,678.83,691.64,0.0014,,,,,
 2022/12/01,702.91,717.71,688.1,698.76,-0.0059,,,,,
 2022/12/02,697.86,718.3,693.13,705.85,0.0114,,,,,
 2022/12/05,712.79,721.46,699.2,708.56,-0.0059,,,,,
 2022/12/06,706.37,718.55,694.46,702.06,-0.0061,,,,,
 2022/12/07,698.98,715.19,690.67,702.64,0.0052,,,,,
 2022/12/08,701.32,707.44,686.26,694.56,-0.0096,,,,,
 2022/12/09,695.66,703.5,682.06,690.03,-0.0081,,,,,
 2022/12/12,688.04,700.15,678.22,687.55,-0.0007,,,,,
 2022/12/13,686.94,699.84,674.05,683,-0.0057,,,,,
 2022/12/14,682.15,696.88,676.68,687.87,0.0084,,,,,
 2022/12/15,687.28,701.49,678.16,689.87,0.0038,,,,,
 2022/12/16,685.17,691.09,672.36,679.07,-0.0089,,,,,
 2022/12/19,677.52,686.55,662.08,668.25,-0.0137,,,,,
 2022/12/20,672.19,679.41,655.03,660.95,-0.0167,,,,,
 2022/12/21,660.47,671.61,651.08,660.14,-0.0005,,,,,
 2022/12/22,663.54,676.48,653.82,659.88,-0.0055,,,,,
 2022/12/23,656.55,677.86,651.41,669.59,0.0199,,,,,
 2022/12/26,669.46,685.82,662.67,676.48,0.0105,,,,,
 2022/12/27,677.07,683.13,660.26,672.21,-0.0072,,,,,
 2022/12/28,669.2,680.61,657.7,668.43,-0.0012,,,,,
 2022/12/29,669.89,685.67,661.73,668.42,-0.0022,,,,,
 2022/12/30,668.82,685.56,662.26,676.26,0.0111,,,,,
 2023/01/03,677.05,703.15,670.53,698.62,0.0319,,,,,
 2023/01/04,699.61,717.37,692.9,708.07,0.0121,,,,,
 2023/01/05,709.9,726.19,699.23,713.63,0.0053,,,,,
 2023/01/06,711.21,718.88,696.43,704.24,-0.0098,,,,,
 2023/01/09,706.74,720.35,700.6,710.29,0.005,,,,,
 2023/01/10,712.24,729.07,703.39,722.17,0.0139,,,,,
 2023/01/11,723.19,730.29,704,710.66,-0.0173,,,,,
 2023/01/12,712.37,723.57,701.87,710.35,-0.0028,,,,,
 2023/01/13,711.87,722.77,699.77,715.31,0.0048,,,,,
 2023/01/16,716.73,732.87,706.71,718.98,0.0031,,,,,
 2023/01/17,719.82,726.62,705.85,713.95,-0.0082,,,,,
 2023/01/18,717.69,736.8,710.17,726.43,0.0122,,,,,
 2023/01/19,723.27,740.59,715.42,735.06,0.0163,,,,,
 2023/01/20,737.19,754.15,729.08,743.68,0.0088,,,,,
 2023/01/30,758.97,772.06,739.52,753.54,-0.0072,,,,,
 2023/01/31,752.03,763.25,737.6,749.01,-0.004,,,,,
 2023/02/01,750.75,769.72,741.63,764.79,0.0187,,,,,
 2023/02/02,765.2,785.3,756.63,768.83,0.0047,,,,,
 2023/02/03,765.82,789.64,757.54,780.24,0.0188,,,,,
 2023/02/06,779.37,799,762.75,781.93,0.0033,,,,,
 2023/02/07,779.85,801.1,761.82,784.39,0.0058,,,,,
 2023/02/08,783.48,794.16,762.59,770.6,-0.0164,,,,,
 2023/02/09,765.91,788.18,755.76,782.88,0.0222,,,,,
 2023/02/10,783.38,798.47,770.79,779.44,-0.005,,,,,
 2023/02/13,777.8,795.94,768.29,785.01,0.0093,,,,,
 2023/02/14,787.86,798.85,773.16,779.89,-0.0101,,,,,
 2023/02/15,780.39,803.11,773.2,795.32,0.0191,,,,,
 2023/02/16,793.43,822.78,775.57,787.88,-0.007,,,,,
 2023/02/17,787.86,796.16,761.04,765.8,-0.028,,,,,
 2023/02/20,769.06,802.12,763.4,796.48,0.0357,,,,,
 2023/02/21,798.32,815.6,781.34,793.5,-0.006,,,,,
 2023/02/22,787.6,801.07,773.18,788.97,0.0017,,,,,
 2023/02/23,788.46,796.03,767.51,774.74,-0.0174,,,,,
 2023/02/24,775.41,785.66,765.99,775.63,0.0003,,,,,
 2023/02/27,772,783.62,759.32,764.72,-0.0094,,,,,
 2023/02/28,772.55,785,759.26,773.67,0.0014,,,,,
 2023/03/01,773.8,812.36,769.02,804.71,0.0399,,,,,
 2023/03/02,806.86,830.62,799.08,821.95,0.0187,,,,,
 2023/03/03,815.8,830.54,800.41,814.29,-0.0019,,,,,
 2023/03/06,816.69,833.35,803.33,816.34,-0.0004,,,,,
 2023/03/07,815.37,826.03,791.83,794.89,-0.0251,,,,,
 2023/03/08,794.25,813.19,787.14,806.15,0.015,,,,,
 2023/03/09,805.35,816.76,789.91,804.76,-0.0007,,,,,
 2023/03/10,796.23,813.59,788.03,794.97,-0.0016,,,,,
 2023/03/13,791.91,825.01,780.56,817.27,0.032,,,,,
 2023/03/14,816.06,834.2,799.02,809.85,-0.0076,,,,,
 2023/03/15,816.32,834.89,801.88,811.94,-0.0054,,,,,
 2023/03/16,805.79,826.52,791.54,809.04,0.004,,,,,
 2023/03/17,817.24,864.32,813.42,851.06,0.0414,,,,,
 2023/03/20,867.75,894.71,844.11,859.54,-0.0095,,,,,
 2023/03/21,857.17,898.93,848.1,883.38,0.0306,,,,,
 2023/03/22,881.91,911.42,861.52,898.76,0.0191,,,,,
 2023/03/23,891.43,919.59,873.49,904.13,0.0142,,,,,
 2023/03/24,903.66,952.75,894.26,934.92,0.0346,,,,,
 2023/03/27,934.37,969.96,907.61,933.32,-0.0011,,,,,
 2023/03/28,923.86,942.7,893.01,907.31,-0.0179,,,,,
 2023/03/29,907.23,930.92,888.69,908.88,0.0018,,,,,
 2023/03/30,906.74,925.65,884.38,900.16,-0.0073,,,,,
 2023/03/31,898.31,939.69,881.28,932.26,0.0378,,,,,
 2023/04/03,927.07,989.68,916.21,976.52,0.0533,,,,,
 2023/04/04,976.79,1019.39,956.5,982.95,0.0063,,,,,
 2023/04/06,963.37,988.81,936.47,958.89,-0.0047,,,,,
 2023/04/07,962.31,1011.16,942.62,992.11,0.031,,,,,
 2023/04/10,1004.55,1034.94,943.75,957.37,-0.047,,,,,
 2023/04/11,954.24,1007.75,935.91,982.46,0.0296,,,,,
 2023/04/12,986.71,1037.57,965.17,1016.53,0.0302,,,,,
 2023/04/13,1009.94,1045.19,976.42,992.99,-0.0168,,,,,
 2023/04/14,989.58,1012.72,944.16,979.55,-0.0101,,,,,
 2023/04/17,970.7,985.89,940.6,957.28,-0.0138,,,,,
 2023/04/18,954.85,975.35,930.9,957.92,0.0032,,,,,
 2023/04/19,954.44,993.49,943.54,964.16,0.0102,,,,,
 2023/04/20,961.09,1011.92,950.05,1001,0.0415,,,,,
 2023/04/21,997.89,1015.31,936.15,948.94,-0.0491,,,,,
 2023/04/24,947.93,994.14,928.16,966.33,0.0194,,,,,
 2023/04/25,966.44,1012.41,934.77,987.25,0.0215,,,,,
 2023/04/26,985.02,1022.56,933.16,974.77,-0.0104,,,,,
 2023/04/27,960.24,976.81,906.76,921.75,-0.0401,,,,,
 2023/04/28,921.9,995.28,916.54,984.57,0.068,,,,,
 2023/05/04,1000.64,1042.46,970.69,1020.1,0.0194,,,,,
 2023/05/05,1012.45,1037.58,976.05,1002.67,-0.0097,,,,,
 2023/05/08,998.36,1030.97,967.04,1006.79,0.0084,,,,,
 2023/05/09,996.45,1035.23,968.05,991.65,-0.0048,,,,,
 2023/05/10,985.3,1021.52,953.71,985.16,-0.0001,,,,,
 2023/05/11,989.9,1040.94,973.67,1006.56,0.0168,,,,,
 2023/05/12,997.92,1018.31,955.23,964.81,-0.0332,,,,,
 2023/05/15,964.98,982.16,919.67,952.17,-0.0133,,,,,
 2023/05/16,958.54,970.56,912.18,920.65,-0.0395,,,,,
 2023/05/17,909.57,955.9,903.9,934.33,0.0272,,,,,
 2023/05/18,930.53,985.64,919.86,971.6,0.0441,,,,,
 2023/05/19,966.99,993.78,944.23,956.33,-0.011,,,,,
 2023/05/22,950.29,971.2,919.69,943.55,-0.0071,,,,,
 2023/05/23,940.94,958.54,909.53,921.32,-0.0209,,,,,
 2023/05/24,917.17,947.47,901.69,927.5,0.0113,,,,,
 2023/05/25,924.25,944.9,880.3,905.13,-0.0207,,,,,
 2023/05/26,904.35,944.73,889.73,932.01,0.0306,,,,,
 2023/05/29,937.4,983.45,924.25,958.91,0.0229,,,,,
 2023/05/30,949.71,995.55,925.36,990.87,0.0433,,,,,
 2023/05/31,994.09,1041.66,983.53,1022.06,0.0281,,,,,
 2023/06/01,1007.74,1061.08,995.66,1033.35,0.0254,,,,,
 2023/06/02,1033.34,1058.47,1012.68,1029.42,-0.0038,,,,,
 2023/06/05,1027.42,1063.51,1015.21,1043.37,0.0155,,,,,
 2023/06/06,1039.66,1066.33,996.48,1008.28,-0.0302,,,,,
 2023/06/07,1008.42,1041.52,990.63,1020.86,0.0123,,,,,
 2023/06/08,1016.4,1026,979.83,1002.33,-0.0138,,,,,
 2023/06/09,1003.71,1042.79,984.82,1034.98,0.0312,,,,,
 2023/06/12,1032.95,1061.82,1016.22,1035.27,0.0022,,,,,
 2023/06/13,1031.14,1073.92,1020.11,1050.99,0.0193,,,,,
 2023/06/14,1047.61,1085.18,1033.08,1059.68,0.0115,,,,,
 2023/06/15,1057.81,1082.61,1033.84,1049.15,-0.0082,,,,,
 2023/06/16,1042.09,1084.19,1020.03,1067.88,0.0247,,,,,
 2023/06/19,1072.84,1114.89,1054.96,1092.16,0.018,,,,,
 2023/06/20,1084.96,1126.97,1064.13,1099.46,0.0134,,,,,
 2023/06/21,1091.71,1106.15,1029.24,1033.46,-0.0534,,,,,
 2023/06/26,1019.57,1041.25,969.06,976.76,-0.042,,,,,
 2023/06/27,980,1009.54,963.68,990.69,0.0109,,,,,
 2023/06/28,985.02,1002.55,929.23,968.65,-0.0166,,,,,
 2023/06/29,965.31,1002.51,956.87,985.79,0.0212,,,,,
 2023/06/30,982.44,1002.27,957.91,982.49,0.0001,,,,,
 2023/07/03,984.1,994.76,929.47,951.04,-0.0336,,,,,
 2023/07/04,951.85,982.46,938.4,970.39,0.0195,,,,,
 2023/07/05,968.21,983.95,948.24,956.02,-0.0126,,,,,
 2023/07/06,951.86,986.16,938.53,952.67,0.0009,,,,,
 2023/07/07,949.59,963.59,912.18,938.96,-0.0112,,,,,
 2023/07/10,943.21,956.8,922.46,943.23,0,,,,,
 2023/07/11,943.05,960.7,925.97,944.12,0.0011,,,,,
 2023/07/12,944.13,961.61,915.56,920.79,-0.0247,,,,,
 2023/07/13,924.61,951.6,909.89,938.91,0.0155,,,,,
 2023/07/14,942.15,974.46,934.92,954.12,0.0127,,,,,
 2023/07/17,949.74,958.88,922.75,932.53,-0.0181,,,,,
 2023/07/18,934.79,944.91,912.69,921.48,-0.0142,,,,,
 2023/07/19,924.93,947.47,915.91,928.85,0.0042,,,,,
 2023/07/20,928.87,938.2,899.12,904.31,-0.0264,,,,,
 2023/07/21,901.01,917.11,887.48,897.16,-0.0043,,,,,
 2023/07/24,896.75,917.76,887.62,898.45,0.0019,,,,,
 2023/07/25,907.81,925.71,888.85,906.25,-0.0017,,,,,
 2023/07/26,904.87,908.87,874.97,882.49,-0.0247,,,,,
 2023/07/27,883.09,899.83,867.88,875.5,-0.0086,,,,,
 2023/07/28,871.9,887.03,857.16,875.32,0.0039,,,,,
 2023/07/31,875.17,906.77,862.78,894.08,0.0216,,,,,
 2023/08/01,892.27,905.9,876.76,892.2,-0.0001,,,,,
 2023/08/02,889.59,903.02,877.73,891.74,0.0024,,,,,
 2023/08/03,886.23,899.73,876.45,883.66,-0.0029,,,,,
 2023/08/04,884.06,911.05,877.62,901.02,0.0192,,,,,
 2023/08/07,904.81,928.94,894.45,911.64,0.0075,,,,,
 2023/08/08,909.25,923.81,898.34,907.44,-0.002,,,,,
 2023/08/09,903.76,913.25,878.19,882.04,-0.024,,,,,
 2023/08/10,880.51,896.81,872.71,884.22,0.0042,,,,,
 2023/08/11,886.25,898.44,867.68,869.34,-0.0191,,,,,
 2023/08/14,859.98,899.91,853.91,896.5,0.0425,,,,,
 2023/08/15,897.93,902.06,867.51,877,-0.0233,,,,,
 2023/08/16,875.48,885.16,850,857.98,-0.02,,,,,
 2023/08/17,855.31,875.09,845.04,867.35,0.0141,,,,,
 2023/08/18,865.06,873.05,837.23,838.37,-0.0309,,,,,
 2023/08/21,838.28,855.59,825.45,831.5,-0.0081,,,,,
 2023/08/22,838.7,860.36,821.53,856.95,0.0218,,,,,
 2023/08/23,854.35,864.79,832.59,839.49,-0.0174,,,,,
 2023/08/24,847,877.19,836.32,852.46,0.0064,,,,,
 2023/08/25,843.2,854.68,812.64,822.02,-0.0251,,,,,
 2023/08/28,874.3,881.47,830.41,837.88,-0.0417,,,,,
 2023/08/29,835.73,879.41,829.69,872.38,0.0439,,,,,
 2023/08/30,873.88,903.25,866.17,893.84,0.0228,,,,,
 2023/08/31,889.93,903.16,866.49,880.56,-0.0105,,,,,
 2023/09/01,878.57,891.81,859.45,870.97,-0.0087,,,,,
 2023/09/04,872.06,885.34,855.98,877.47,0.0062,,,,,
 2023/09/05,874.98,883.68,858.89,863.49,-0.0131,,,,,
 2023/09/06,858.69,869.74,841.21,856.47,-0.0026,,,,,
 2023/09/07,856.6,871.28,841.84,846.33,-0.012,,,,,
 2023/09/08,839.46,852.55,820.58,836.27,-0.0038,,,,,
 2023/09/11,840.85,865.66,830.68,852.28,0.0136,,,,,
 2023/09/12,850.11,860.18,837.21,843.62,-0.0076,,,,,
 2023/09/13,839.39,844.61,814.28,823.31,-0.0192,,,,,
 2023/09/14,822.49,827.62,806.07,812.52,-0.0121,,,,,
 2023/09/15,814.85,822.41,801.21,808.47,-0.0078,,,,,
 2023/09/18,805.81,822.73,798.28,811.93,0.0076,,,,,
 2023/09/19,809.85,813.56,793.01,798.09,-0.0145,,,,,
 2023/09/20,795.54,806.37,783.11,786.29,-0.0116,,,,,
 2023/09/21,784.31,793.72,774.82,780.53,-0.0048,,,,,
 2023/09/22,779.21,816.36,774.26,811.94,0.042,,,,,
 2023/09/25,812.51,824.47,798.34,807.59,-0.0061,,,,,
 2023/09/26,808.01,836.59,803.93,820,0.0148,,,,,
 2023/09/27,814.51,830.77,808.7,820.47,0.0073,,,,,
 2023/09/28,821.54,832.75,815.13,822.74,0.0015,,,,,
 2023/10/09,818.67,830.18,801.59,812.35,-0.0077,,,,,
 2023/10/10,814.79,825.92,806.57,813.94,-0.001,,,,,
 2023/10/11,816.27,833,804.17,817.66,0.0017,,,,,
 2023/10/12,822.09,828.13,799.79,806.08,-0.0195,,,,,
 2023/10/13,801.38,808.84,789.56,794.45,-0.0086,,,,,
 2023/10/16,794.2,802,776.83,785.01,-0.0116,,,,,
 2023/10/17,785.85,793.02,774.18,783.6,-0.0029,,,,,
 2023/10/18,779.47,782.74,752.98,765.16,-0.0184,,,,,
 2023/10/19,761.42,782.77,756.22,762.35,0.0012,,,,,
 2023/10/20,758.09,767.62,739.78,744.05,-0.0185,,,,,
 2023/10/23,740.55,746.23,714.69,721.1,-0.0263,,,,,
 2023/10/24,725.62,747.16,717.64,736.46,0.0149,,,,,
 2023/10/25,741.37,758.77,730.45,744.45,0.0042,,,,,
 2023/10/26,738.29,755.12,729.66,749.11,0.0147,,,,,
 2023/10/27,745.08,760.72,734.1,753.63,0.0115,,,,,
 2023/10/30,753.99,775.02,747.52,768.93,0.0198,,,,,
 2023/10/31,778.05,787.73,760.46,769.54,-0.0109,,,,,
 2023/11/01,768.72,798.11,759.81,773.89,0.0067,,,,,
 2023/11/02,776.38,801.02,770.13,783.91,0.0097,,,,,
 2023/11/03,785.74,803.36,771.9,792,0.008,,,,,
 2023/11/06,799.54,833.6,794.34,827.8,0.0353,,,,,
 2023/11/07,829.89,846.42,817.93,833.9,0.0048,,,,,
 2023/11/08,831.64,866.98,826.04,849.73,0.0218,,,,,
 2023/11/09,845.64,859.73,832.42,839.75,-0.007,,,,,
 2023/11/10,834.53,845.67,821.44,828.38,-0.0074,,,,,
 2023/11/13,833.94,854.22,826.94,841.26,0.0088,,,,,
 2023/11/14,841.62,859.92,835.42,853.06,0.0136,,,,,
 2023/11/15,861.39,871.37,838.63,846.52,-0.0173,,,,,
 2023/11/16,841.43,858.42,833.74,844.06,0.0031,,,,,
 2023/11/17,842.25,859.83,833.94,848.79,0.0078,,,,,
 2023/11/20,850.5,867.93,840.24,858.65,0.0096,,,,,
 2023/11/21,866.92,885.33,853.22,866.81,-0.0001,,,,,
 2023/11/22,863.26,883.77,852.84,858.61,-0.0054,,,,,
 2023/11/23,856.62,866.21,835.94,852.87,-0.0044,,,,,
 2023/11/24,852.07,861.14,826.32,831.28,-0.0244,,,,,
 2023/11/27,826.45,839.95,814.3,824,-0.003,,,,,
 2023/11/28,822.65,834.87,810.35,826.58,0.0048,,,,,
 2023/11/29,824.84,831.06,810.17,815.48,-0.0113,,,,,
 2023/11/30,814.54,821.74,799.82,809.76,-0.0059,,,,,
 2023/12/01,811.79,854.72,807.3,849.24,0.0461,,,,,
 2023/12/04,853.26,877.42,843.16,860.71,0.0087,,,,,
 2023/12/05,859.33,864.82,826.61,830.71,-0.0333,,,,,
 2023/12/06,826.06,857.68,812.55,842.64,0.0201,,,,,
 2023/12/07,844.79,880.24,837.06,863.95,0.0227,,,,,
 2023/12/08,861.02,881.83,846.36,865.53,0.0052,,,,,
 2023/12/11,859.04,893.11,848.82,886.59,0.0321,,,,,
 2023/12/12,892.09,909.66,876.61,887.08,-0.0056,,,,,
 2023/12/13,883.03,898.21,868.59,873.52,-0.0108,,,,,
 2023/12/14,876.84,892.67,863.8,868.69,-0.0093,,,,,
 2023/12/15,870.72,886.56,852.84,869.65,-0.0012,,,,,
 2023/12/18,869.06,879.38,847.84,854.82,-0.0164,,,,,
 2023/12/19,852.24,877.23,844.6,865.59,0.0157,,,,,
 2023/12/20,866.92,876.55,837.34,840.34,-0.0307,,,,,
 2023/12/21,831.83,857.75,824.5,849.67,0.0214,,,,,
 2023/12/22,847.15,855.83,792.23,799.87,-0.0558,,,,,
 2023/12/25,783.07,798.27,766.57,780.1,-0.0038,,,,1165.6,
 2023/12/26,780.64,790.21,756.02,766.92,-0.0176,,,,,
 2023/12/27,769.74,782.78,752.2,763.82,-0.0077,,,,,
 2023/12/28,760.33,781.91,746.38,774.83,0.0191,,,,,
 2023/12/29,774.55,807.04,770.73,798.5,0.0309,,,,,
